date,day_of_week,hour,industrial_demand
2022-01-09 14:00:00,6,14,1005.4013982199556
2022-01-09 15:00:00,6,15,1029.8568057514933
2022-01-09 16:00:00,6,16,1040.2423223825003
2022-01-09 17:00:00,6,17,1030.685991555669
2022-01-09 18:00:00,6,18,1000.8274668120308
2022-01-09 19:00:00,6,19,1022.2267183028104
2022-01-09 20:00:00,6,20,1007.2973693544074
2022-01-09 21:00:00,6,21,1016.1136695754028
2022-01-09 22:00:00,6,22,1016.8326427652363
2022-01-09 23:00:00,6,23,1010.6278443420306
2022-01-10 00:00:00,0,0,1008.7734907330231
2022-01-10 01:00:00,0,1,1004.9614307579028
2022-01-10 02:00:00,0,2,1003.0511665112799
2022-01-10 03:00:00,0,3,1013.8636120901908
2022-01-10 04:00:00,0,4,1004.6771038994118
2022-01-10 05:00:00,0,5,1027.0347460049084
2022-01-10 06:00:00,0,6,1010.7525097585288
2022-01-10 07:00:00,0,7,1007.3944611097857
2022-01-10 08:00:00,0,8,1533.2271738778757
2022-01-10 09:00:00,0,9,1517.9902506413173
2022-01-10 10:00:00,0,10,1518.3887012108553
2022-01-10 11:00:00,0,11,1544.3008708714926
2022-01-10 12:00:00,0,12,1381.9728627035095
2022-01-10 13:00:00,0,13,1528.7893130907885
2022-01-10 14:00:00,0,14,1508.01847617398
2022-01-10 15:00:00,0,15,1521.583490553912
2022-01-10 16:00:00,0,16,1560.643408295344
2022-01-10 17:00:00,0,17,1004.8073270637138
2022-01-10 18:00:00,0,18,1042.2202051310253
2022-01-10 19:00:00,0,19,1004.0112666058417
2022-01-10 20:00:00,0,20,1027.8736329108806
2022-01-10 21:00:00,0,21,1028.1139916380866
2022-01-10 22:00:00,0,22,1044.7816390565993
2022-01-10 23:00:00,0,23,1014.1158596224943
2022-01-11 00:00:00,1,0,1017.4387977480936
2022-01-11 01:00:00,1,1,1002.4412776957711
2022-01-11 02:00:00,1,2,1029.970624050515
2022-01-11 03:00:00,1,3,1041.5556586377731
2022-01-11 04:00:00,1,4,1046.6530738045942
2022-01-11 05:00:00,1,5,1041.290234422705
2022-01-11 06:00:00,1,6,1006.9863557067792
2022-01-11 07:00:00,1,7,1008.6166736022863
2022-01-11 08:00:00,1,8,1571.0323003042606
2022-01-11 09:00:00,1,9,1571.464987643351
2022-01-11 10:00:00,1,10,1519.706107445846
2022-01-11 11:00:00,1,11,1536.494401769356
2022-01-11 12:00:00,1,12,1385.4027849174272
2022-01-11 13:00:00,1,13,1537.307432808517
2022-01-11 14:00:00,1,14,1567.8644154007425
2022-01-11 15:00:00,1,15,1502.288522890697
2022-01-11 16:00:00,1,16,1544.684683723686
2022-01-11 17:00:00,1,17,1023.9559617140086
2022-01-11 18:00:00,1,18,1037.332910614916
2022-01-11 19:00:00,1,19,1033.5298659172145
2022-01-11 20:00:00,1,20,1022.6920799993771
2022-01-11 21:00:00,1,21,1015.8867836252874
2022-01-11 22:00:00,1,22,1016.1808579140328
2022-01-11 23:00:00,1,23,1019.8346298709076
2022-01-12 00:00:00,2,0,1036.5021933579264
2022-01-12 01:00:00,2,1,1005.7679781484175
2022-01-12 02:00:00,2,2,1016.609575903642
2022-01-12 03:00:00,2,3,1002.0680488844163
2022-01-12 04:00:00,2,4,1016.6633113935509
2022-01-12 05:00:00,2,5,1040.437286518405
2022-01-12 06:00:00,2,6,1029.2077006631198
2022-01-12 07:00:00,2,7,1041.8651046775647
2022-01-12 08:00:00,2,8,1529.2449563758528
2022-01-12 09:00:00,2,9,1555.0136440749645
2022-01-12 10:00:00,2,10,1572.6623035101525
2022-01-12 11:00:00,2,11,1514.2683793373947
2022-01-12 12:00:00,2,12,1403.5205932149108
2022-01-12 13:00:00,2,13,1511.0721495160396
2022-01-12 14:00:00,2,14,1518.5248985534593
2022-01-12 15:00:00,2,15,1507.8978997576496
2022-01-12 16:00:00,2,16,1551.110275531398
2022-01-12 17:00:00,2,17,1019.0050534401647
2022-01-12 18:00:00,2,18,1014.6401471656666
2022-01-12 19:00:00,2,19,1039.4317180071664
2022-01-12 20:00:00,2,20,1011.6573667355623
2022-01-12 21:00:00,2,21,1038.925717812804
2022-01-12 22:00:00,2,22,1006.8872815230167
2022-01-12 23:00:00,2,23,1040.4826375425707
2022-01-13 00:00:00,3,0,1048.7684723527836
2022-01-13 01:00:00,3,1,1036.3790252746055
2022-01-13 02:00:00,3,2,1034.0716329700933
2022-01-13 03:00:00,3,3,1047.2313464189474
2022-01-13 04:00:00,3,4,1023.2880774041278
2022-01-13 05:00:00,3,5,1017.6495277867532
2022-01-13 06:00:00,3,6,1014.3005405950286
2022-01-13 07:00:00,3,7,1027.8837091150756
2022-01-13 08:00:00,3,8,1517.2438320364101
2022-01-13 09:00:00,3,9,1568.1390391380437
2022-01-13 10:00:00,3,10,1570.7528739845216
2022-01-13 11:00:00,3,11,1507.651781040698
2022-01-13 12:00:00,3,12,1413.1561827344988
2022-01-13 13:00:00,3,13,1525.3841648662933
2022-01-13 14:00:00,3,14,1512.777309285912
2022-01-13 15:00:00,3,15,1507.5499421540776
2022-01-13 16:00:00,3,16,1533.8675249715716
2022-01-13 17:00:00,3,17,1027.5980442345376
2022-01-13 18:00:00,3,18,1019.2738824630994
2022-01-13 19:00:00,3,19,1046.30723948795
2022-01-13 20:00:00,3,20,1016.6793639438348
2022-01-13 21:00:00,3,21,1049.5749690960697
2022-01-13 22:00:00,3,22,1027.666119630186
2022-01-13 23:00:00,3,23,1013.9459937008256
2022-01-14 00:00:00,4,0,1027.2743732510603
2022-01-14 01:00:00,4,1,1003.500701164033
2022-01-14 02:00:00,4,2,1029.8609788693705
2022-01-14 03:00:00,4,3,1002.7708845012226
2022-01-14 04:00:00,4,4,1005.5518170076616
2022-01-14 05:00:00,4,5,1047.3902036284574
2022-01-14 06:00:00,4,6,1018.025644313188
2022-01-14 07:00:00,4,7,1009.9446669247191
2022-01-14 08:00:00,4,8,1557.6273725746478
2022-01-14 09:00:00,4,9,1531.9582065799977
2022-01-14 10:00:00,4,10,1522.4384948103398
2022-01-14 11:00:00,4,11,1569.001277573099
2022-01-14 12:00:00,4,12,1414.3478745481793
2022-01-14 13:00:00,4,13,1570.720034503806
2022-01-14 14:00:00,4,14,1542.608545148666
2022-01-14 15:00:00,4,15,1542.0887624420095
2022-01-14 16:00:00,4,16,1506.3444998367822
2022-01-14 17:00:00,4,17,1036.34167968431
2022-01-14 18:00:00,4,18,1025.374998805444
2022-01-14 19:00:00,4,19,1021.1301348251419
2022-01-14 20:00:00,4,20,1017.2418960956123
2022-01-14 21:00:00,4,21,1025.5190627455625
2022-01-14 22:00:00,4,22,1002.1775412315266
2022-01-14 23:00:00,4,23,1019.7641769197892
2022-01-15 00:00:00,5,0,1005.0949194555135
2022-01-15 01:00:00,5,1,1027.5780536368497
2022-01-15 02:00:00,5,2,1025.8111443665257
2022-01-15 03:00:00,5,3,1011.8878268913047
2022-01-15 04:00:00,5,4,1037.2418233748083
2022-01-15 05:00:00,5,5,1032.2398639414162
2022-01-15 06:00:00,5,6,1021.7258001842636
2022-01-15 07:00:00,5,7,1038.3399286867307
2022-01-15 08:00:00,5,8,1046.4316103104406
2022-01-15 09:00:00,5,9,1048.5177686392535
2022-01-15 10:00:00,5,10,1021.5055562369502
2022-01-15 11:00:00,5,11,1000.5847773883869
2022-01-15 12:00:00,5,12,1042.2130867808378
2022-01-15 13:00:00,5,13,1010.9218017266728
2022-01-15 14:00:00,5,14,1026.1973682955393
2022-01-15 15:00:00,5,15,1048.4534524496926
2022-01-15 16:00:00,5,16,1022.2832480019135
2022-01-15 17:00:00,5,17,1007.3081291498039
2022-01-15 18:00:00,5,18,1029.1444324847594
2022-01-15 19:00:00,5,19,1040.6778591620764
2022-01-15 20:00:00,5,20,1014.1353256618014
2022-01-15 21:00:00,5,21,1031.335783626734
2022-01-15 22:00:00,5,22,1000.7855289782369
2022-01-15 23:00:00,5,23,1032.3260566672614
2022-01-16 00:00:00,6,0,1000.3139960696559
2022-01-16 01:00:00,6,1,1037.9127637643198
2022-01-16 02:00:00,6,2,1004.7522767785874
2022-01-16 03:00:00,6,3,1032.6472909894756
2022-01-16 04:00:00,6,4,1020.3938322119345
2022-01-16 05:00:00,6,5,1009.2868012380989
2022-01-16 06:00:00,6,6,1046.9883621221916
2022-01-16 07:00:00,6,7,1020.9216054367275
2022-01-16 08:00:00,6,8,1045.621409574857
2022-01-16 09:00:00,6,9,1026.5473972983136
2022-01-16 10:00:00,6,10,1029.6627700857423
2022-01-16 11:00:00,6,11,1047.8975183568073
2022-01-16 12:00:00,6,12,1048.1545398983483
2022-01-16 13:00:00,6,13,1040.5939383824268
2022-01-16 14:00:00,6,14,1002.4236825264419
2022-01-16 15:00:00,6,15,1019.846673853059
2022-01-16 16:00:00,6,16,1013.3733069737153
2022-01-16 17:00:00,6,17,1036.5367159295286
2022-01-16 18:00:00,6,18,1017.0059307216475
2022-01-16 19:00:00,6,19,1003.1009404876185
2022-01-16 20:00:00,6,20,1038.194165027926
2022-01-16 21:00:00,6,21,1029.0549220504272
2022-01-16 22:00:00,6,22,1004.8523093370902
2022-01-16 23:00:00,6,23,1014.6165551491499
2022-01-17 00:00:00,0,0,1007.2251145140168
2022-01-17 01:00:00,0,1,1019.9741138385457
2022-01-17 02:00:00,0,2,1007.4495856573587
2022-01-17 03:00:00,0,3,1029.2401040263476
2022-01-17 04:00:00,0,4,1005.499603232541
2022-01-17 05:00:00,0,5,1011.3691187087974
2022-01-17 06:00:00,0,6,1012.6143488670938
2022-01-17 07:00:00,0,7,1026.09779028853
2022-01-17 08:00:00,0,8,1507.622001803383
2022-01-17 09:00:00,0,9,1518.9163321621527
2022-01-17 10:00:00,0,10,1516.733056008932
2022-01-17 11:00:00,0,11,1521.0852255935627
2022-01-17 12:00:00,0,12,1407.9502998560124
2022-01-17 13:00:00,0,13,1523.5673355394563
2022-01-17 14:00:00,0,14,1532.6606853401447
2022-01-17 15:00:00,0,15,1504.3036209433972
2022-01-17 16:00:00,0,16,1567.9455854896441
2022-01-17 17:00:00,0,17,1030.5858211223344
2022-01-17 18:00:00,0,18,1021.4654060839679
2022-01-17 19:00:00,0,19,1008.47798643568
2022-01-17 20:00:00,0,20,1046.696420130898
2022-01-17 21:00:00,0,21,1049.4832984519942
2022-01-17 22:00:00,0,22,1030.698032284708
2022-01-17 23:00:00,0,23,1026.2814748736662
2022-01-18 00:00:00,1,0,1038.5195699983867
2022-01-18 01:00:00,1,1,1004.9790662402886
2022-01-18 02:00:00,1,2,1015.0722224572971
2022-01-18 03:00:00,1,3,1011.0577796825002
2022-01-18 04:00:00,1,4,1003.7021569950762
2022-01-18 05:00:00,1,5,1006.5504983586346
2022-01-18 06:00:00,1,6,1036.1504162182152
2022-01-18 07:00:00,1,7,1015.2167286699805
2022-01-18 08:00:00,1,8,1511.3935148091018
2022-01-18 09:00:00,1,9,1512.208980583651
2022-01-18 10:00:00,1,10,1529.6143456649986
2022-01-18 11:00:00,1,11,1559.907232684915
2022-01-18 12:00:00,1,12,1369.1967608699283
2022-01-18 13:00:00,1,13,1532.6048395150697
2022-01-18 14:00:00,1,14,1556.1276956431086
2022-01-18 15:00:00,1,15,1503.910838020998
2022-01-18 16:00:00,1,16,1548.0972977131273
2022-01-18 17:00:00,1,17,1015.6018629446166
2022-01-18 18:00:00,1,18,1040.0864434217115
2022-01-18 19:00:00,1,19,1020.3877651947121
2022-01-18 20:00:00,1,20,1013.9251072069851
2022-01-18 21:00:00,1,21,1047.8683277637126
2022-01-18 22:00:00,1,22,1010.120821355626
2022-01-18 23:00:00,1,23,1007.8544225609141
2022-01-19 00:00:00,2,0,1032.9224861936307
2022-01-19 01:00:00,2,1,1000.6919054894478
2022-01-19 02:00:00,2,2,1025.0700455945776
2022-01-19 03:00:00,2,3,1003.4854922914562
2022-01-19 04:00:00,2,4,1028.8849160229393
2022-01-19 05:00:00,2,5,1044.8204271381628
2022-01-19 06:00:00,2,6,1048.2713440463885
2022-01-19 07:00:00,2,7,1039.871260297921
2022-01-19 08:00:00,2,8,1509.7171778947468
2022-01-19 09:00:00,2,9,1549.2499806165208
2022-01-19 10:00:00,2,10,1555.0009691892215
2022-01-19 11:00:00,2,11,1544.7857680082723
2022-01-19 12:00:00,2,12,1378.2952793402392
2022-01-19 13:00:00,2,13,1555.345956854516
2022-01-19 14:00:00,2,14,1571.6698454163804
2022-01-19 15:00:00,2,15,1557.4315968123906
2022-01-19 16:00:00,2,16,1502.0195413446377
2022-01-19 17:00:00,2,17,1030.8287400551417
2022-01-19 18:00:00,2,18,1034.1385431883084
2022-01-19 19:00:00,2,19,1039.3013025542543
2022-01-19 20:00:00,2,20,1005.478395191923
2022-01-19 21:00:00,2,21,1020.3432599096427
2022-01-19 22:00:00,2,22,1030.9413694633845
2022-01-19 23:00:00,2,23,1029.9317924142597
2022-01-20 00:00:00,3,0,1029.487019336271
2022-01-20 01:00:00,3,1,1039.6032750056065
2022-01-20 02:00:00,3,2,1007.7298615852008
2022-01-20 03:00:00,3,3,1041.777154571414
2022-01-20 04:00:00,3,4,1020.7377833477358
2022-01-20 05:00:00,3,5,1020.1061035358223
2022-01-20 06:00:00,3,6,1017.7767691690958
2022-01-20 07:00:00,3,7,1014.6673526881042
2022-01-20 08:00:00,3,8,1536.9136291047048
2022-01-20 09:00:00,3,9,1524.8052783502278
2022-01-20 10:00:00,3,10,1511.5373089733612
2022-01-20 11:00:00,3,11,1572.0125725546523
2022-01-20 12:00:00,3,12,1373.815444974815
2022-01-20 13:00:00,3,13,1520.6151819306565
2022-01-20 14:00:00,3,14,1533.8754138538357
2022-01-20 15:00:00,3,15,1565.6017026172813
2022-01-20 16:00:00,3,16,1546.6130532983282
2022-01-20 17:00:00,3,17,1018.2089716453405
2022-01-20 18:00:00,3,18,1045.4291149283988
2022-01-20 19:00:00,3,19,1018.2461971421291
2022-01-20 20:00:00,3,20,1048.1457046235073
2022-01-20 21:00:00,3,21,1002.6138537989211
2022-01-20 22:00:00,3,22,1019.4688166501895
2022-01-20 23:00:00,3,23,1027.1086077366144
2022-01-21 00:00:00,4,0,1017.9501096485343
2022-01-21 01:00:00,4,1,1020.1637096296607
2022-01-21 02:00:00,4,2,1030.078024004221
2022-01-21 03:00:00,4,3,1037.874625641515
2022-01-21 04:00:00,4,4,1033.6097771503603
2022-01-21 05:00:00,4,5,1039.4946960164195
2022-01-21 06:00:00,4,6,1008.6451651683027
2022-01-21 07:00:00,4,7,1016.5700455963648
2022-01-21 08:00:00,4,8,1540.588616529941
2022-01-21 09:00:00,4,9,1503.3592868451767
2022-01-21 10:00:00,4,10,1552.9010043190324
2022-01-21 11:00:00,4,11,1508.4599152986598
2022-01-21 12:00:00,4,12,1397.5456048677006
2022-01-21 13:00:00,4,13,1555.7115116115838
2022-01-21 14:00:00,4,14,1536.5699678424776
2022-01-21 15:00:00,4,15,1517.5996075429925
2022-01-21 16:00:00,4,16,1541.0302807844437
2022-01-21 17:00:00,4,17,1044.1064560071036
2022-01-21 18:00:00,4,18,1022.8447148980182
2022-01-21 19:00:00,4,19,1006.5756098670099
2022-01-21 20:00:00,4,20,1049.7817435830002
2022-01-21 21:00:00,4,21,1042.2932046270896
2022-01-21 22:00:00,4,22,1049.0921895235629
2022-01-21 23:00:00,4,23,1020.9865822474022
2022-01-22 00:00:00,5,0,1040.7034714028111
2022-01-22 01:00:00,5,1,1007.8708670204431
2022-01-22 02:00:00,5,2,1042.2829115559452
2022-01-22 03:00:00,5,3,1019.463243812735
2022-01-22 04:00:00,5,4,1022.7917655002877
2022-01-22 05:00:00,5,5,1009.7032479706576
2022-01-22 06:00:00,5,6,1040.909868320804
2022-01-22 07:00:00,5,7,1035.4776622240731
2022-01-22 08:00:00,5,8,1049.0317929600415
2022-01-22 09:00:00,5,9,1003.1145382791462
2022-01-22 10:00:00,5,10,1027.2820976257628
2022-01-22 11:00:00,5,11,1031.5326002901893
2022-01-22 12:00:00,5,12,1033.604801916203
2022-01-22 13:00:00,5,13,1037.7014789644425
2022-01-22 14:00:00,5,14,1025.5920153132035
2022-01-22 15:00:00,5,15,1014.1979225756592
2022-01-22 16:00:00,5,16,1022.2592449207775
2022-01-22 17:00:00,5,17,1012.928205039758
2022-01-22 18:00:00,5,18,1009.2392983276503
2022-01-22 19:00:00,5,19,1019.7895421908678
2022-01-22 20:00:00,5,20,1031.3143876240417
2022-01-22 21:00:00,5,21,1019.3276411381809
2022-01-22 22:00:00,5,22,1047.620878661784
2022-01-22 23:00:00,5,23,1036.1472844105178
2022-01-23 00:00:00,6,0,1026.8500819390297
2022-01-23 01:00:00,6,1,1009.443062691858
2022-01-23 02:00:00,6,2,1044.123527477845
2022-01-23 03:00:00,6,3,1024.8648479195222
2022-01-23 04:00:00,6,4,1003.3694137053276
2022-01-23 05:00:00,6,5,1018.5105448082355
2022-01-23 06:00:00,6,6,1026.626209385252
2022-01-23 07:00:00,6,7,1046.3676009011283
2022-01-23 08:00:00,6,8,1009.1898120744194
2022-01-23 09:00:00,6,9,1044.7462323802067
2022-01-23 10:00:00,6,10,1033.8338917557778
2022-01-23 11:00:00,6,11,1034.4959475372805
2022-01-23 12:00:00,6,12,1017.1294022527987
2022-01-23 13:00:00,6,13,1004.8254032322033
2022-01-23 14:00:00,6,14,1018.8891440229403
2022-01-23 15:00:00,6,15,1009.1624673040671
2022-01-23 16:00:00,6,16,1012.2164356688654
2022-01-23 17:00:00,6,17,1033.779613540722
2022-01-23 18:00:00,6,18,1014.4331356853346
2022-01-23 19:00:00,6,19,1035.6195848013808
2022-01-23 20:00:00,6,20,1030.0429308932223
2022-01-23 21:00:00,6,21,1008.7666196023258
2022-01-23 22:00:00,6,22,1019.2320306346692
2022-01-23 23:00:00,6,23,1014.708353183073
2022-01-24 00:00:00,0,0,1022.3811149402286
2022-01-24 01:00:00,0,1,1029.415797753215
2022-01-24 02:00:00,0,2,1038.7854213624078
2022-01-24 03:00:00,0,3,1028.809000604121
2022-01-24 04:00:00,0,4,1027.9769106332944
2022-01-24 05:00:00,0,5,1016.1944232949008
2022-01-24 06:00:00,0,6,1033.1008230147586
2022-01-24 07:00:00,0,7,1001.4652184366488
2022-01-24 08:00:00,0,8,1512.1990290550764
2022-01-24 09:00:00,0,9,1561.8162112245363
2022-01-24 10:00:00,0,10,1543.6961115262138
2022-01-24 11:00:00,0,11,1554.4497733686183
2022-01-24 12:00:00,0,12,1364.5936030657813
2022-01-24 13:00:00,0,13,1542.5034644183431
2022-01-24 14:00:00,0,14,1515.4750495829974
2022-01-24 15:00:00,0,15,1529.0935417867215
2022-01-24 16:00:00,0,16,1564.1185757614014
2022-01-24 17:00:00,0,17,1032.5103545022203
2022-01-24 18:00:00,0,18,1013.5079858260603
2022-01-24 19:00:00,0,19,1009.889938610311
2022-01-24 20:00:00,0,20,1037.9556735666292
2022-01-24 21:00:00,0,21,1009.4352047511325
2022-01-24 22:00:00,0,22,1039.5469768464823
2022-01-24 23:00:00,0,23,1047.1525804280868
2022-01-25 00:00:00,1,0,1045.4302390412658
2022-01-25 01:00:00,1,1,1044.5423951768666
2022-01-25 02:00:00,1,2,1049.343400056635
2022-01-25 03:00:00,1,3,1024.2544808387831
2022-01-25 04:00:00,1,4,1039.3206485488388
2022-01-25 05:00:00,1,5,1041.297642498519
2022-01-25 06:00:00,1,6,1020.4021808276867
2022-01-25 07:00:00,1,7,1026.9581639244934
2022-01-25 08:00:00,1,8,1508.6825782147187
2022-01-25 09:00:00,1,9,1566.132852121822
2022-01-25 10:00:00,1,10,1568.2032431524242
2022-01-25 11:00:00,1,11,1546.7111764755698
2022-01-25 12:00:00,1,12,1363.127376402821
2022-01-25 13:00:00,1,13,1503.8905863400237
2022-01-25 14:00:00,1,14,1558.790122423468
2022-01-25 15:00:00,1,15,1542.5877472853786
2022-01-25 16:00:00,1,16,1555.984060229121
2022-01-25 17:00:00,1,17,1049.820105938738
2022-01-25 18:00:00,1,18,1043.8378984441651
2022-01-25 19:00:00,1,19,1034.7885416913625
2022-01-25 20:00:00,1,20,1011.8902214751205
2022-01-25 21:00:00,1,21,1029.8638045301657
2022-01-25 22:00:00,1,22,1023.835806007594
2022-01-25 23:00:00,1,23,1012.8893501093386
2022-01-26 00:00:00,2,0,1029.4928893836147
2022-01-26 01:00:00,2,1,1009.2766847348372
2022-01-26 02:00:00,2,2,1007.1457458145121
2022-01-26 03:00:00,2,3,1024.1187647893971
2022-01-26 04:00:00,2,4,1028.8354935448083
2022-01-26 05:00:00,2,5,1016.6787351431275
2022-01-26 06:00:00,2,6,1020.5728770638118
2022-01-26 07:00:00,2,7,1031.6258450937482
2022-01-26 08:00:00,2,8,1519.684056271793
2022-01-26 09:00:00,2,9,1534.5058620259967
2022-01-26 10:00:00,2,10,1559.3498789621622
2022-01-26 11:00:00,2,11,1516.702043453934
2022-01-26 12:00:00,2,12,1399.1899001366803
2022-01-26 13:00:00,2,13,1561.58568577505
2022-01-26 14:00:00,2,14,1542.5373953264304
2022-01-26 15:00:00,2,15,1562.5067419776678
2022-01-26 16:00:00,2,16,1555.1731851803597
2022-01-26 17:00:00,2,17,1011.3131003536057
2022-01-26 18:00:00,2,18,1043.1848220380718
2022-01-26 19:00:00,2,19,1031.3246427352744
2022-01-26 20:00:00,2,20,1016.2550276552424
2022-01-26 21:00:00,2,21,1019.322982161379
2022-01-26 22:00:00,2,22,1015.9274089899948
2022-01-26 23:00:00,2,23,1046.553482166994
2022-01-27 00:00:00,3,0,1019.3098238543731
2022-01-27 01:00:00,3,1,1047.6336551686302
2022-01-27 02:00:00,3,2,1009.9337290984137
2022-01-27 03:00:00,3,3,1023.4288406632226
2022-01-27 04:00:00,3,4,1024.3207649876674
2022-01-27 05:00:00,3,5,1043.4056366396553
2022-01-27 06:00:00,3,6,1027.2655867914104
2022-01-27 07:00:00,3,7,1043.6872974706716
2022-01-27 08:00:00,3,8,1543.8502577549139
2022-01-27 09:00:00,3,9,1534.4511187698595
2022-01-27 10:00:00,3,10,1551.53873239804
2022-01-27 11:00:00,3,11,1502.9334494909995
2022-01-27 12:00:00,3,12,1391.0860755725237
2022-01-27 13:00:00,3,13,1543.5620316019106
2022-01-27 14:00:00,3,14,1543.0285622334434
2022-01-27 15:00:00,3,15,1546.9058006331936
2022-01-27 16:00:00,3,16,1565.6649813574982
2022-01-27 17:00:00,3,17,1024.7910451912662
2022-01-27 18:00:00,3,18,1002.114634780914
2022-01-27 19:00:00,3,19,1009.2360490854559
2022-01-27 20:00:00,3,20,1016.6687680842302
2022-01-27 21:00:00,3,21,1004.1943210346168
2022-01-27 22:00:00,3,22,1024.7875375695476
2022-01-27 23:00:00,3,23,1022.2084279124481
2022-01-28 00:00:00,4,0,1003.667578714046
2022-01-28 01:00:00,4,1,1028.0323825145474
2022-01-28 02:00:00,4,2,1028.0778721672093
2022-01-28 03:00:00,4,3,1008.2744384154439
2022-01-28 04:00:00,4,4,1021.9782065684562
2022-01-28 05:00:00,4,5,1005.5580956343564
2022-01-28 06:00:00,4,6,1004.4876154634852
2022-01-28 07:00:00,4,7,1045.6662519846077
2022-01-28 08:00:00,4,8,1513.330981250473
2022-01-28 09:00:00,4,9,1534.239529805048
2022-01-28 10:00:00,4,10,1563.3350913599
2022-01-28 11:00:00,4,11,1500.3484225952607
2022-01-28 12:00:00,4,12,1414.6782708281366
2022-01-28 13:00:00,4,13,1505.6301291196937
2022-01-28 14:00:00,4,14,1538.622993077107
2022-01-28 15:00:00,4,15,1559.9475993884091
2022-01-28 16:00:00,4,16,1515.2525337767902
2022-01-28 17:00:00,4,17,1002.2004184533564
2022-01-28 18:00:00,4,18,1036.7931649562438
2022-01-28 19:00:00,4,19,1039.5771916711242
2022-01-28 20:00:00,4,20,1015.799995598226
2022-01-28 21:00:00,4,21,1046.9556608504956
2022-01-28 22:00:00,4,22,1005.2815939562947
2022-01-28 23:00:00,4,23,1033.5939078932047
2022-01-29 00:00:00,5,0,1019.1915883002436
2022-01-29 01:00:00,5,1,1009.2275781657495
2022-01-29 02:00:00,5,2,1018.5112026393456
2022-01-29 03:00:00,5,3,1006.8296753267166
2022-01-29 04:00:00,5,4,1028.41913099582
2022-01-29 05:00:00,5,5,1035.676220340484
2022-01-29 06:00:00,5,6,1033.0216431667263
2022-01-29 07:00:00,5,7,1020.6252225675773
2022-01-29 08:00:00,5,8,1027.064892829064
2022-01-29 09:00:00,5,9,1020.7313662615372
2022-01-29 10:00:00,5,10,1024.8370979143288
2022-01-29 11:00:00,5,11,1023.5355999197351
2022-01-29 12:00:00,5,12,1018.0792301677942
2022-01-29 13:00:00,5,13,1012.7326558415158
2022-01-29 14:00:00,5,14,1026.740763744192
2022-01-29 15:00:00,5,15,1007.549102217566
2022-01-29 16:00:00,5,16,1002.0213735030652
2022-01-29 17:00:00,5,17,1010.6072427020961
2022-01-29 18:00:00,5,18,1036.7876383322491
2022-01-29 19:00:00,5,19,1034.412546354582
2022-01-29 20:00:00,5,20,1047.1155571212298
2022-01-29 21:00:00,5,21,1021.6023194811122
2022-01-29 22:00:00,5,22,1019.7072689427404
2022-01-29 23:00:00,5,23,1043.2628136282574
2022-01-30 00:00:00,6,0,1022.6795691771896
2022-01-30 01:00:00,6,1,1001.3832460795273
2022-01-30 02:00:00,6,2,1044.7691869683842
2022-01-30 03:00:00,6,3,1046.167970464584
2022-01-30 04:00:00,6,4,1007.6090884310098
2022-01-30 05:00:00,6,5,1036.9709046247851
2022-01-30 06:00:00,6,6,1045.6361185281933
2022-01-30 07:00:00,6,7,1038.5501313061727
2022-01-30 08:00:00,6,8,1046.1278166060329
2022-01-30 09:00:00,6,9,1017.7932103112533
2022-01-30 10:00:00,6,10,1038.201816692358
2022-01-30 11:00:00,6,11,1040.5293723199993
2022-01-30 12:00:00,6,12,1022.7670804954647
2022-01-30 13:00:00,6,13,1021.5184411987325
2022-01-30 14:00:00,6,14,1017.3852126485224
2022-01-30 15:00:00,6,15,1022.8198271189093
2022-01-30 16:00:00,6,16,1027.723104007251
2022-01-30 17:00:00,6,17,1011.1630066067869
2022-01-30 18:00:00,6,18,1003.7561703873273
2022-01-30 19:00:00,6,19,1012.4226176836869
2022-01-30 20:00:00,6,20,1049.9389550853132
2022-01-30 21:00:00,6,21,1037.82953667957
2022-01-30 22:00:00,6,22,1003.7997729491212
2022-01-30 23:00:00,6,23,1001.597613147044
2022-01-31 00:00:00,0,0,1029.883682601684
2022-01-31 01:00:00,0,1,1023.3040615826554
2022-01-31 02:00:00,0,2,1025.5923561864338
2022-01-31 03:00:00,0,3,1027.9633702316517
2022-01-31 04:00:00,0,4,1003.3857856423965
2022-01-31 05:00:00,0,5,1033.8910534973993
2022-01-31 06:00:00,0,6,1030.158613998472
2022-01-31 07:00:00,0,7,1029.9605733875514
2022-01-31 08:00:00,0,8,1544.6745810822476
2022-01-31 09:00:00,0,9,1545.6138258158885
2022-01-31 10:00:00,0,10,1526.268088431717
2022-01-31 11:00:00,0,11,1528.2982619145612
2022-01-31 12:00:00,0,12,1366.2542847557136
2022-01-31 13:00:00,0,13,1509.1287932250707
2022-01-31 14:00:00,0,14,1521.4282229864436
2022-01-31 15:00:00,0,15,1546.2691283929282
2022-01-31 16:00:00,0,16,1546.639339929914
2022-01-31 17:00:00,0,17,1031.723130563601
2022-01-31 18:00:00,0,18,1005.1454270154579
2022-01-31 19:00:00,0,19,1017.2336281052592
2022-01-31 20:00:00,0,20,1035.46100533823
2022-01-31 21:00:00,0,21,1028.0316744584493
2022-01-31 22:00:00,0,22,1024.333618037991
2022-01-31 23:00:00,0,23,1035.8269392590908
2022-02-01 00:00:00,1,0,1004.5207116805418
2022-02-01 01:00:00,1,1,1034.067664647951
2022-02-01 02:00:00,1,2,1021.623400325273
